latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
35.09057,-120.00326,367,0.39,0.36,2025-07-02,2106,N,VIIRS,l,2.0NRT,376.61,288.23,D
35.08995,-120.00746,367,0.39,0.36,2025-07-02,2106,N,VIIRS,l,2.0NRT,371.05,288.23,D
35.08934,-120.0117,367,0.39,0.36,2025-07-02,2106,N,VIIRS,l,2.0NRT,367.19,130.33,D
35.08873,-120.01591,351.97,0.39,0.36,2025-07-02,2106,N,VIIRS,l,2.0NRT,339.39,130.33,D
35.08751,-120.02438,367,0.39,0.36,2025-07-02,2106,N,VIIRS,l,2.0NRT,332.61,77.21,D
35.09572,-119.99134,367,0.39,0.36,2025-07-02,2106,N,VIIRS,h,2.0NRT,299.54,10.35,D
35.09327,-120.0082,367,0.39,0.36,2025-07-02,2106,N,VIIRS,h,2.0NRT,350.42,162.63,D
35.09205,-120.01665,367,0.39,0.36,2025-07-02,2106,N,VIIRS,h,2.0NRT,354.4,41.98,D
35.09021,-120.02934,367,0.39,0.36,2025-07-02,2106,N,VIIRS,h,2.0NRT,345.43,50.71,D
35.08959,-120.03355,367,0.39,0.36,2025-07-02,2106,N,VIIRS,h,2.0NRT,344.19,50.71,D
35.09634,-119.98704,348.38,0.39,0.36,2025-07-02,2106,N,VIIRS,n,2.0NRT,295.73,10.35,D
35.0951,-119.99561,350.95,0.39,0.36,2025-07-02,2106,N,VIIRS,n,2.0NRT,315.22,0,D
35.09388,-120.00399,367,0.39,0.36,2025-07-02,2106,N,VIIRS,l,2.0NRT,379.43,162.63,D
39.0589,-121.83809,337.84,0.38,0.36,2025-07-02,2106,N,VIIRS,l,2.0NRT,310.78,6.12,D
40.87687,-122.55861,367,0.38,0.36,2025-07-02,2108,N,VIIRS,h,2.0NRT,329.36,185.5,D
40.83466,-122.09232,342.95,0.39,0.36,2025-07-02,2108,N,VIIRS,n,2.0NRT,306.91,6.81,D
41.81679,-123.19033,333.74,0.38,0.36,2025-07-02,2108,N,VIIRS,n,2.0NRT,300.74,1.98,D
40.87358,-122.55775,367,0.38,0.36,2025-07-02,2108,N,VIIRS,l,2.0NRT,382.63,185.5,D
41.52089,-123.14765,342.28,0.38,0.36,2025-07-02,2108,N,VIIRS,n,2.0NRT,305.98,3.58,D
40.8729,-122.56226,309.7,0.38,0.36,2025-07-02,2108,N,VIIRS,l,2.0NRT,311.81,38.56,D
41.52394,-123.14689,351.48,0.38,0.36,2025-07-02,2108,N,VIIRS,n,2.0NRT,308.3,12.91,D
37.45674,-121.93349,298.64,0.53,0.5,2025-07-03,0926,N,VIIRS,n,2.0NRT,285.13,0.66,N
36.05267,-119.04971,306.59,0.54,0.42,2025-07-03,0926,N,VIIRS,n,2.0NRT,290.72,0.84,N
40.8756,-122.54231,320.12,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,287.01,3.65,N
40.87619,-122.55097,323.92,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,287.91,3.5,N
40.88115,-122.54996,302.38,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,285.91,1.35,N
40.83224,-122.0982,323.08,0.58,0.52,2025-07-03,0926,N,VIIRS,n,2.0NRT,289.9,3.61,N
40.83669,-122.09106,314.38,0.58,0.52,2025-07-03,0926,N,VIIRS,n,2.0NRT,289.57,2.27,N
40.83709,-122.09711,316.23,0.58,0.52,2025-07-03,0926,N,VIIRS,n,2.0NRT,291.07,2.27,N
40.87682,-122.56012,301.03,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,286.05,3.5,N
40.87674,-122.56123,298.91,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,286.02,1.92,N
40.87563,-122.54325,323.39,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,287.36,3.33,N
40.87617,-122.55203,321.25,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,287.65,3.33,N
40.88113,-122.55089,302.25,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,286.11,3.33,N
41.52457,-123.14194,309.33,0.34,0.56,2025-07-03,0926,N,VIIRS,n,2.0NRT,259.45,0.72,N
41.52496,-123.14849,295.78,0.34,0.56,2025-07-03,0926,N,VIIRS,n,2.0NRT,260.93,1.15,N
40.82046,-114.25492,307.52,0.41,0.37,2025-07-03,0926,N,VIIRS,n,2.0NRT,286.1,1.2,N
40.87125,-122.55399,316.67,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,287.63,3.34,N
40.87128,-122.55286,318.73,0.62,0.54,2025-07-03,0926,N,VIIRS,n,2.0NRT,287.47,3.5,N
40.83456,-122.09724,333.4,0.58,0.52,2025-07-03,0926,N,VIIRS,n,2.0NRT,291.81,7.8,N
40.83411,-122.09112,315.98,0.58,0.52,2025-07-03,0926,N,VIIRS,n,2.0NRT,289.38,2.02,N
39.62019,-119.2616,306.14,0.41,0.45,2025-07-03,0926,N,VIIRS,n,2.0NRT,292.1,0.57,N
38.07131,-122.13934,306.46,0.55,0.51,2025-07-03,0926,N,VIIRS,n,2.0NRT,292.34,1.69,N
37.45467,-121.93318,300.35,0.53,0.5,2025-07-03,0926,N,VIIRS,n,2.0NRT,284.42,0.63,N
35.09619,-119.81995,315.15,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.29,1.42,N
32.49643,-116.83543,330.08,0.41,0.37,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.08,3.68,N
32.49724,-116.79062,304.63,0.41,0.37,2025-07-03,0928,N,VIIRS,n,2.0NRT,287.6,0.86,N
32.50846,-116.7705,323.78,0.41,0.37,2025-07-03,0928,N,VIIRS,n,2.0NRT,287.03,2.32,N
32.4018,-114.76558,333.64,0.38,0.36,2025-07-03,0928,N,VIIRS,n,2.0NRT,299.28,6.43,N
32.54243,-115.21651,318.95,0.39,0.36,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.45,0.75,N
32.54654,-115.19875,307.69,0.39,0.36,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.43,0.58,N
32.52581,-114.97559,308.53,0.38,0.36,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.05,0.25,N
33.79329,-117.47556,312.49,0.44,0.38,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.45,1.2,N
33.87749,-117.00103,300.53,0.43,0.38,2025-07-03,0928,N,VIIRS,n,2.0NRT,287.16,0.56,N
34.03607,-118.10345,301.42,0.47,0.4,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.45,0.63,N
34.08071,-117.49999,303.69,0.44,0.39,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.79,1.01,N
34.29068,-118.80288,312.27,0.5,0.41,2025-07-03,0928,N,VIIRS,n,2.0NRT,287.39,1.6,N
34.24432,-118.38303,300.19,0.48,0.4,2025-07-03,0928,N,VIIRS,n,2.0NRT,288,0.31,N
34.14231,-117.42688,306.1,0.44,0.38,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.73,0.61,N
34.32089,-118.51395,300.84,0.49,0.4,2025-07-03,0928,N,VIIRS,n,2.0NRT,286.62,0.27,N
34.33332,-118.52235,306.63,0.49,0.4,2025-07-03,0928,N,VIIRS,n,2.0NRT,287.61,0.7,N
34.33442,-118.52091,308.87,0.49,0.4,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.39,1.35,N
34.42908,-118.64321,312.09,0.5,0.41,2025-07-03,0928,N,VIIRS,n,2.0NRT,287.22,1.61,N
34.35411,-116.85143,305.07,0.42,0.38,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.96,0.83,N
34.60896,-117.33861,320.92,0.44,0.39,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.81,2.28,N
34.6078,-117.33705,322.01,0.44,0.39,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.99,2.41,N
34.62085,-117.10276,314.27,0.44,0.38,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.4,2.04,N
35.06078,-119.90915,316.01,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.06,1.92,N
35.06215,-119.92211,305.9,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.46,1.31,N
35.06525,-119.91262,316.51,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.88,2.58,N
35.06616,-119.9212,317.54,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.45,1.31,N
35.06479,-119.90829,324.06,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.48,1.92,N
35.08487,-120.02014,299.71,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.86,0.45,N
35.08937,-120.0237,299.8,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.28,0.8,N
35.08486,-119.90421,306.73,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.46,2.86,N
35.08579,-119.91283,316.81,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.64,1.63,N
35.09932,-120.03957,300.43,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.29,0.98,N
35.08439,-119.89983,336.26,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.38,2.86,N
35.08532,-119.90851,320.9,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.85,1.63,N
35.08791,-119.89444,312.95,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.73,6.15,N
35.08934,-119.90774,304.84,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.95,1.63,N
35.08691,-119.88523,324.55,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.7,2.29,N
35.08742,-119.88986,343.38,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.11,6.15,N
35.09191,-119.89351,317.31,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.81,1.98,N
35.09091,-119.88426,334.97,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.36,3.87,N
35.09141,-119.88892,320.24,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.96,1.98,N
35.08719,-119.81227,316.31,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.38,1.67,N
35.08768,-119.8168,309.81,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.06,1.71,N
35.0897,-119.83529,313.13,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.42,1.2,N
35.09388,-119.87388,311.94,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,287.88,0.91,N
35.0908,-119.80791,311.92,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.71,3.23,N
35.09171,-119.81623,311.13,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.84,1.42,N
35.09218,-119.8206,312.86,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.58,1.42,N
35.09267,-119.82508,302.36,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.67,0.99,N
35.09365,-119.83407,300.82,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.93,0.92,N
35.09462,-119.84302,305.37,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.09,1.58,N
35.09558,-119.85181,308.09,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.62,7.08,N
35.09647,-119.85995,303.33,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.2,3.12,N
35.0984,-119.87775,311.51,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.2,2.59,N
35.09124,-119.81197,328.69,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.11,3.23,N
35.09604,-119.85603,331.42,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.25,7.08,N
35.09789,-119.87303,342.09,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.92,4.34,N
35.0989,-119.8824,327.39,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.2,2.59,N
35.09265,-119.78751,305.4,0.57,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.68,2.91,N
35.09359,-119.79617,302.19,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.41,0.86,N
35.092,-119.78164,323.7,0.57,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.2,2.91,N
35.1029,-119.88147,313.38,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.25,2.59,N
35.09908,-119.84635,304.66,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.79,1.58,N
35.09859,-119.84193,319.94,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.86,1.58,N
35.09811,-119.83746,308.76,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.63,0.92,N
35.09762,-119.83305,303.7,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.14,0.92,N
35.09714,-119.82859,300.33,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.71,0.99,N
35.09666,-119.82421,308.7,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.74,0.99,N
35.09575,-119.81587,312,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.65,1.42,N
34.8109,-114.51727,313.27,0.39,0.36,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.84,13.47,N
34.80824,-114.5222,334.8,0.39,0.36,2025-07-03,0928,N,VIIRS,n,2.0NRT,305.72,13.47,N
34.8076,-114.51801,335.15,0.39,0.36,2025-07-03,0928,N,VIIRS,n,2.0NRT,307.58,13.47,N
34.80493,-114.52294,320.12,0.39,0.36,2025-07-03,0928,N,VIIRS,n,2.0NRT,295.29,11.3,N
34.80429,-114.51875,367,0.39,0.36,2025-07-03,0928,N,VIIRS,h,2.0NRT,309.1,11.3,N
34.80099,-114.51949,351.14,0.39,0.36,2025-07-03,0928,N,VIIRS,n,2.0NRT,305.94,11.3,N
35.1563,-119.88091,355.72,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.76,9.94,N
35.15585,-119.8767,339.87,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.6,5.39,N
35.15541,-119.87251,342.11,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.04,5.39,N
35.15497,-119.86835,333.55,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.7,2.15,N
35.15364,-119.85579,320.88,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.5,1.27,N
35.15454,-119.86423,302.92,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.5,2.15,N
35.15409,-119.86004,307.73,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.3,1.27,N
35.15311,-119.88959,339.66,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.19,14.31,N
35.15268,-119.88548,356.45,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,298.56,7.42,N
35.15049,-119.86467,343.29,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.19,6.61,N
35.15005,-119.86052,341.24,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.11,5.36,N
35.1496,-119.85629,339.54,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.6,5.36,N
35.14916,-119.85206,354.93,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.99,7.12,N
35.14871,-119.84782,351.72,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.65,7.12,N
35.15224,-119.88128,308.04,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.82,7.42,N
35.14735,-119.83493,305.31,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.6,3.27,N
35.14691,-119.83078,310.12,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.87,3.27,N
35.14946,-119.89379,345.95,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.48,14.31,N
35.14904,-119.88979,353.95,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,298.44,14.31,N
35.14376,-119.83965,349,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.28,8.11,N
35.14331,-119.83543,342.87,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.09,3.27,N
35.14288,-119.8313,347.82,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.05,3.27,N
35.14244,-119.82713,340.72,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.28,5.61,N
35.14199,-119.82295,348.93,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.82,5.61,N
35.14155,-119.81876,354.82,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.6,7.08,N
35.14111,-119.81452,353.32,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.55,7.08,N
35.14066,-119.8103,340.72,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.33,3.91,N
35.14861,-119.88575,309.06,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.38,7.42,N
35.13698,-119.77557,314.65,0.57,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.58,1.88,N
35.15268,-119.96383,324.05,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.41,19.09,N
35.15222,-119.95947,352.34,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.66,19.09,N
35.15176,-119.95512,345.57,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,295.93,5.68,N
35.14902,-119.92873,323.41,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.05,2.23,N
35.14581,-119.89802,340.18,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,298.96,20.91,N
35.14538,-119.89394,333.82,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,314.95,23.97,N
35.14497,-119.89,332.63,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,295.93,23.97,N
35.13663,-119.81084,321.76,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.5,3.64,N
35.13619,-119.80664,338.1,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.56,3.64,N
35.13575,-119.80244,335.48,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.86,6.06,N
35.1353,-119.79824,333.55,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.04,6.06,N
35.13297,-119.77616,328.56,0.57,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.07,3,N
35.14947,-119.93311,317.81,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.87,3.33,N
35.14856,-119.92435,310.04,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.41,2.23,N
35.13972,-119.84013,303.01,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.02,1.07,N
35.13797,-119.82349,307.89,0.38,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.89,1.51,N
35.15043,-119.98187,332.93,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.68,3.53,N
35.14997,-119.97748,335.02,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.58,3.53,N
35.14862,-119.96443,348.92,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,301.5,19.09,N
35.14817,-119.96008,341.31,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,297.68,19.09,N
35.14727,-119.9514,331.71,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.59,5.68,N
35.14545,-119.93397,332.29,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.31,3.33,N
35.14499,-119.92958,327.65,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.21,2.23,N
35.14361,-119.91622,338.75,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.11,3.11,N
35.14132,-119.89426,343.07,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,305.46,23.97,N
35.13128,-119.79881,354.28,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.48,6.06,N
35.13084,-119.79461,324.1,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.06,1.61,N
35.14907,-119.9688,309.21,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.88,2.49,N
35.14772,-119.95574,311.87,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.55,5.68,N
35.14681,-119.94705,310.3,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.07,1.16,N
35.14407,-119.92072,311.16,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.93,3.11,N
35.14219,-119.90258,303.21,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.83,20.91,N
35.14175,-119.89838,312.24,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.35,20.91,N
35.1409,-119.89023,309.11,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.83,23.97,N
35.13039,-119.79041,303.86,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,287.84,1.61,N
35.12896,-119.77676,305.79,0.57,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,288.93,3,N
35.1464,-119.98279,348.46,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,309.3,23.33,N
35.14594,-119.97831,367,0.39,0.44,2025-07-03,0928,N,VIIRS,h,2.0NRT,313.53,23.33,N
35.14548,-119.97392,357.41,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,303.37,13.65,N
35.14503,-119.96953,354.15,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,298.21,13.65,N
35.14457,-119.96512,367,0.39,0.44,2025-07-03,0928,N,VIIRS,h,2.0NRT,299.15,15.98,N
35.14412,-119.96075,349.81,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,295.89,15.98,N
35.14368,-119.95647,335.62,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.95,5.26,N
35.13815,-119.90312,342,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.73,4.84,N
35.12638,-119.79097,356.01,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.07,9.75,N
35.12594,-119.7868,351.31,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.64,4.04,N
35.14278,-119.94785,313.96,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.85,1.5,N
35.14189,-119.93923,303.11,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.4,1.24,N
35.14144,-119.93486,318.08,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.85,1.24,N
35.14098,-119.93046,315.82,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.25,3.39,N
35.13726,-119.89465,306.94,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.3,1.23,N
35.13684,-119.89059,301.67,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,289.95,1.23,N
35.14504,-120.00951,326.99,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.35,2.87,N
35.1446,-120.0053,333.13,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.49,2.87,N
35.14373,-119.99689,350.75,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,297.24,18.7,N
35.14328,-119.99253,354.58,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,305.97,30.18,N
35.14283,-119.98809,335.51,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,301.92,30.18,N
35.14237,-119.98365,343.65,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,296.15,23.33,N
35.14191,-119.97923,346.16,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,300.2,23.33,N
35.14146,-119.97483,348.05,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,300.95,13.65,N
35.14009,-119.9616,348.56,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,309.61,15.98,N
35.13964,-119.95724,346.95,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,298.5,5.26,N
35.12192,-119.78737,330.52,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.34,4.04,N
35.12149,-119.7832,333,0.38,0.43,2025-07-03,0928,N,VIIRS,n,2.0NRT,291,4.04,N
35.14548,-120.01376,319.62,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,290.88,2,N
35.141,-119.97044,315.88,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,295.56,13.65,N
35.14055,-119.96602,318.31,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.86,15.98,N
35.13919,-119.95293,304.1,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.54,5.26,N
35.13876,-119.94868,304.22,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.54,1.5,N
35.13831,-119.94442,309.36,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.09,1.5,N
35.13787,-119.9401,305.56,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.15,1.24,N
35.13741,-119.93573,303.49,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.2,1.24,N
35.12846,-119.84963,305.86,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.34,1.52,N
35.14229,-120.02289,335.5,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,291.96,3.86,N
35.14184,-120.01854,367,0.39,0.44,2025-07-03,0928,N,VIIRS,h,2.0NRT,296.76,8.15,N
35.1414,-120.01424,367,0.39,0.44,2025-07-03,0928,N,VIIRS,h,2.0NRT,303.33,8.15,N
35.14096,-120.01,346.65,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.14,3.36,N
35.14053,-120.00582,336.14,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.4,3.36,N
35.1401,-120.00166,325.58,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,293.25,4.6,N
35.13968,-119.99754,354.11,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,295.99,4.6,N
35.13924,-119.99329,367,0.39,0.44,2025-07-03,0928,N,VIIRS,h,2.0NRT,296.48,5.15,N
35.13878,-119.98887,331.08,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.86,5.15,N
35.13652,-119.9669,325.66,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,294.53,3.32,N
35.13607,-119.96252,345.06,0.39,0.44,2025-07-03,0928,N,VIIRS,n,2.0NRT,292.85,3.32,N
